id,nom_fichier,titre,auteur,annee,sujets
16828,Rob-Roy.txt,Rob-Roy,"Scott, Walter, 1771-1832; Defauconpret, A.-J.-B. (Auguste-Jean-Baptiste), 1767-1843 [Translator]",2005,"Outlaws -- Fiction; Rob Roy, 1671-1734 -- Fiction; Scotland -- History -- 1689-1745 -- Fiction"
16848,Numa Roumestan Moeurs Parisiennes.txt,Numa Roumestan: Moeurs Parisiennes,"Daudet, Alphonse, 1840-1897",2005,"Politicians -- Fiction; Social classes -- Fiction; Man-woman relationships -- Fiction; French fiction -- 19th century; Spouses -- Fiction; France -- History -- Third Republic, 1870-1940 -- Fiction"
16849,"Les Huguenots Cent ans de persécution, 1685-1789.txt","Les Huguenots: Cent ans de persécution, 1685-1789","Janzé, baron de, 1822-1892",2005,Huguenots -- France
16850,Au pays des lys noirs Souvenirs de jeunesse et d'âge mûr.txt,Au pays des lys noirs: Souvenirs de jeunesse et d'âge mûr,"Retté, Adolphe, 1863-1930",2005,French literature -- 20th century
16851,"L'alouette du casque; ou, Victoria, la mère des camps.txt","L'alouette du casque; ou, Victoria, la mère des camps","Sue, Eugène, 1804-1857",2005,French fiction -- 19th century
16862,Le monsieur au parapluie.txt,Le monsieur au parapluie,"Moinaux, Jules, 1825-1895",2005,French fiction -- 19th century
16874,Claude et Juliette.txt,Claude et Juliette,"Assollant, Alfred, 1827-1886",2005,Fiction
16852,Au bonheur des dames.txt,Au bonheur des dames,"Zola, Émile, 1840-1902",2005,Paris (France) -- Fiction; Department stores -- Fiction; Women sales personnel -- Fiction; Seduction -- Fiction
16875,"Paula Monti, Tome I.txt","Paula Monti, Tome I ou L'Hôtel Lambert - histoire contemporaine","Sue, Eugène, 1804-1857",2005,French fiction -- 19th century
16876,"Paula Monti, Tome II.txt","Paula Monti, Tome II ou L'Hôtel Lambert - histoire contemporaine","Sue, Eugène, 1804-1857",2005,French fiction -- 19th century
16883,Les amours jaunes.txt,Les amours jaunes,"Corbière, Tristan, 1845-1875",2005,French poetry -- 19th century
16884,"Ubu Roi, ou, les Polonais.txt","Ubu Roi, ou, les Polonais","Jarry, Alfred, 1873-1907",2005,French drama -- 19th century
16885,"Aline et Valcour, ou Le Roman Philosophique. Tome 1.txt","Aline et Valcour, ou Le Roman Philosophique. Tome 1","Sade, marquis de, 1740-1814",2005,Erotic literature -- Early works to 1800
16886,Le livre des masques Portraits symbolistes.txt,Le livre des masques: Portraits symbolistes,"Gourmont, Remy de, 1858-1915; Vallotton, Félix, 1865-1925 [Illustrator]",2005,French literature -- 19th century -- History and criticism; Symbolism in literature
16888,Auguste Comte et Herbert Spencer.txt,Auguste Comte et Herbert Spencer Contribution à l'histoire des idées philosophiques au XIXe siècle,"Roberty, E. de (Eugène), 1843-1915",2005,"Comte, Auguste, 1798-1857; Spencer, Herbert, 1820-1903"
16887,La philosophie de M. Bergson.txt,La philosophie de M. Bergson,"Farges, Albert, 1848-1926",2005,"Bergson, Henri, 1859-1941"
16901,Madame Rose; Pierre de Villerglé.txt,Madame Rose; Pierre de Villerglé,"Achard, Amédée, 1814-1875",2005,France -- Fiction
16988,Le IIme livre des masques.txt,Le IIme livre des masques,"Gourmont, Remy de, 1858-1915; Vallotton, Félix, 1865-1925 [Illustrator]",2005,French literature -- 19th century -- History and criticism
16934,L'épaulette Souvenirs d'un officier.txt,L'épaulette: Souvenirs d'un officier,"Darien, Georges, 1862-1921",2005,Fiction
16989,Poésies.txt,Poésies,"Lautréamont, comte de, 1846-1870",2005,French poetry -- 19th century
17044,Mémoires du duc de Saint-Simon.txt,"Mémoires du duc de Saint-Simon Siècle de Louis XIV, la régence, Louis XV","Saint-Simon, Louis de Rouvroy, duc de, 1675-1755; Sainte-Beuve, Charles Augustin, 1804-1869 [Commentator]; Taine, Hippolyte, 1828-1893 [Commentator]",2005,"France -- History -- Louis XIV, 1643-1715; France -- History -- Regency, 1715-1723; France -- History -- Louis XV, 1715-1774"
17004,Histoire des plus célèbres amateurs italiens et de leurs relations avec les artistes.txt,Histoire des plus célèbres amateurs italiens et de leurs relations avec les artistes Tome IV,"Dumesnil, Antoine Jules, 1805-1891",2005,"Art -- Collectors and collecting; Castiglione, Baldassarre, conte, 1478-1529; Aretino, Pietro, 1492-1556; Dal Pozzo, Cassiano, 1588-1657; Carlo, Ferrante, 1575-1641"
17098,Riquet à la Houppe Conte.txt,Riquet à la Houppe: Conte,"Perrault, Charles, 1628-1703; Ripart, Georges, 1871- [Illustrator]",2005,Fairy tales
17010,La faneuse d'amour.txt,La faneuse d'amour,"Eekhoud, Georges, 1854-1927",2005,Fiction
17105,Les cotillons célèbres.txt,Les cotillons célèbres,"Gaboriau, Emile, 1832-1873",2005,"Favorites, Royal -- France -- Biography; France -- Kings and rulers -- Paramours -- Biography; France -- Court and courtiers -- History"
17106,Histoire fantastique du célèbre Pierrot.txt,Histoire fantastique du célèbre Pierrot Écrite par le magicien Alcofribas; traduite du sogdien par Alfred Assollant,"Assollant, Alfred, 1827-1886",2005,Fiction
17123,Journal des Goncourt (Troisième volume).txt,Journal des Goncourt (Troisième volume) Mémoires de la vie littéraire,"Goncourt, Edmond de, 1822-1896; Goncourt, Jules de, 1830-1870",2005,"Novelists, French -- 19th century -- Diaries; Goncourt, Edmond de, 1822-1896 -- Diaries; Goncourt, Jules de, 1830-1870 -- Diaries; Paris (France) -- Social life and customs -- 19th century; Paris (France) -- Intellectual life -- 19th century"
17140,Le roman de la rose - Tome II.txt,Le roman de la rose - Tome II,"Guillaume, de Lorris; Jean, de Meun, 1240?-1305?",2005,Romances; Courtly love -- Poetry
17184,Le lys noir.txt,Le lys noir,"Gastyne, Jules de, 1847-1920",2005,French fiction -- 20th century
17231,"Antiquités d'Herculanum, Tome I. Peintures.txt","Antiquités d'Herculanum, Tome I. Peintures","Piroli, Tommaso, 1752-1824",2005,Herculaneum (Extinct city) -- Antiquities
17230,"Alsace, Lorraine et France rhénane.txt","Alsace, Lorraine et France rhénane Exposé des droits historiques de la France sur toute la rive gauche du Rhin","Coubé, Stéphen, 1857-1938",2005,Alsace-Lorraine question; France -- Boundaries; Alsace (France) -- History; Lorraine (France) -- History
17232,"Antiquités d'Herculanum, Tome II. Peintures.txt","Antiquités d'Herculanum, Tome II. Peintures","Piroli, Tommaso, 1752-1824",2005,Herculaneum (Extinct city) -- Antiquities
17233,"Antiquités d'Herculanum, Tome III. Peintures.txt","Antiquités d'Herculanum, Tome III. Peintures","Piroli, Tommaso, 1752-1824",2005,Herculaneum (Extinct city) -- Antiquities
17225,La comtesse de Rudolstadt.txt,La comtesse de Rudolstadt,"Sand, George, 1804-1876",2005,French fiction -- 19th century
17234,"Antiquités d'Herculanum, Tome IV. Bronzes.txt","Antiquités d'Herculanum, Tome IV. Bronzes","Piroli, Tommaso, 1752-1824",2005,Herculaneum (Extinct city) -- Antiquities
17236,"Antiquités d'Herculanum, Tome VI. Lampes et candélabres.txt","Antiquités d'Herculanum, Tome VI. Lampes et candélabres","Piroli, Tommaso, 1752-1824",2005,Herculaneum (Extinct city) -- Antiquities
17235,"Antiquités d'Herculanum, Tome V. Bronzes.txt","Antiquités d'Herculanum, Tome V. Bronzes","Piroli, Tommaso, 1752-1824",2005,Herculaneum (Extinct city) -- Antiquities
17238,"Journal des Goncourt (Deuxième série, premier volume).txt","Journal des Goncourt (Deuxième série, premier volume) Mémoires de la vie littéraire","Goncourt, Edmond de, 1822-1896; Goncourt, Jules de, 1830-1870",2005,"Novelists, French -- 19th century -- Diaries; Goncourt, Edmond de, 1822-1896 -- Diaries; Goncourt, Jules de, 1830-1870 -- Diaries; Paris (France) -- Social life and customs -- 19th century; Paris (France) -- Intellectual life -- 19th century"
17240,Le chasseur d'ours.txt,Le chasseur d'ours,"Buet, Charles, 1846-1897",2005,Hunting stories
17242,La tombe de fer.txt,La tombe de fer,"Conscience, Hendrik, 1812-1883",2005,Fiction
17248,Histoire de deux enfants d'ouvrier.txt,Histoire de deux enfants d'ouvrier,"Conscience, Hendrik, 1812-1883",2005,Fiction
17251,Valentine.txt,Valentine,"Sand, George, 1804-1876",2005,French fiction -- 19th century
17252,Le sergent Renaud Aventures parisiennes.txt,Le sergent Renaud: Aventures parisiennes,"Sales, Pierre, 1856-1921",2005,Paris (France) -- Fiction
17264,La sirène Souvenir de Capri.txt,La sirène: Souvenir de Capri,"Toudouze, Gustave, 1847-1904",2005,French fiction -- 19th century
17261,Correspondance de Chateaubriand avec la marquise de V.txt,Correspondance de Chateaubriand avec la marquise de V... Un dernier amour de René,"Chateaubriand, François-René, vicomte de, 1768-1848; Vichet, Louisa Phillipa Rioufol d'Hautevill, Marquise de, 1779-1848",2005,"Chateaubriand, François-René, vicomte de, 1768-1848; Authors, French -- 19th century -- Correspondence"
17258,Oeuvres de Champlain.txt,Oeuvres de Champlain,"Champlain, Samuel de, 1574-1635; Laverdière, C.-H. (Charles-Honoré), 1826-1873 [Editor]",2005,Indians of North America -- Canada; New France -- Discovery and exploration; America -- Discovery and exploration -- French
17267,Angéline de Montbrun.txt,Angéline de Montbrun,"Conan, Laure, 1845-1924",2005,French-Canadian fiction
17271,Oeuvres de André Lemoyne.txt,Oeuvres de André Lemoyne Une Idylle normande.—Le Moulin des Prés.—Alise d'Évran.,"Lemoyne, André, 1822-1907",2005,French fiction
17281,Les loups de Paris I. Le club des morts.txt,Les loups de Paris I. Le club des morts,"Lermina, Jules, 1839-1915",2005,Paris (France) -- Fiction
17285,Germinie Lacerteux.txt,Germinie Lacerteux,"Goncourt, Edmond de, 1822-1896; Goncourt, Jules de, 1830-1870",2005,Working class women -- France -- Fiction; Women -- France -- History -- 19th century -- Fiction
17311,Le jardinier de la Pompadour.txt,Le jardinier de la Pompadour,"Demolder, Eugène, 1862-1919",2005,Fiction
17298,Argent et Noblesse.txt,Argent et Noblesse,"Conscience, Hendrik, 1812-1883",2005,Fiction
17344,Rose d'Amour.txt,Rose d'Amour,"Assollant, Alfred, 1827-1886",2005,Fiction
17319,Chateaubriand.txt,Chateaubriand,"Lemaître, Jules, 1853-1914",2005,"Chateaubriand, François-René, vicomte de, 1768-1848"
17335,"Aventures merveilleuses mais authentiques du capitaine Corcoran, Deuxième partie.txt","Aventures merveilleuses mais authentiques du capitaine Corcoran, Deuxième partie","Assollant, Alfred, 1827-1886; Neuville, Alphonse Marie de, 1835-1885 [Illustrator]",2005,Fiction; Adventure stories
17345,Histoire comique.txt,Histoire comique,"France, Anatole, 1844-1924",2005,"French fiction -- 20th century; Actors -- Fiction; Romance fiction, French"
17353,La mer et les marins.txt,La mer et les marins Scènes maritimes,"Corbière, Edouard, 1793-1875",2005,"French fiction -- 19th century; Sea stories, French"
17360,"Emile Zola, Sa Vie—Son Oeuvre.txt","Emile Zola, Sa Vie—Son Oeuvre","Lepelletier, Edmond, 1846-1913",2005,"Zola, Émile, 1840-1902; Novelists, French -- 19th century -- Biography"
17363,Israël en Égypte Étude sur un oratorio de G.F. Hændel.txt,Israël en Égypte: Étude sur un oratorio de G.F. Hændel,"Bouchor, Maurice, 1855-1929",2005,"Handel, George Frideric, 1685-1759. Oratorios"
17372,Marcof le Malouin.txt,Marcof le Malouin,"Capendu, Ernest, 1826-1868",2005,Fiction; Sea stories
17399,Tribulat Bonhomet.txt,Tribulat Bonhomet,"Villiers de L'Isle-Adam, Auguste, comte de, 1838-1889",2005,"Short stories, French; French fiction -- 19th century"
17419,Bouddha.txt,Bouddha,"Claretie, Jules, 1840-1913",2005,French fiction -- 19th century
17457,Une vie.txt,Une vie,"Maupassant, Guy de, 1850-1893",2006,Aristocracy (Social class) -- Fiction; France -- Social life and customs -- 19th century -- Fiction; Normandy (France) -- Fiction; Life -- Fiction; Women -- France -- Fiction
17420,"Journal des Goncourt (Deuxième série, deuxième volume).txt","Journal des Goncourt (Deuxième série, deuxième volume) Mémoires de la vie littéraire","Goncourt, Edmond de, 1822-1896; Goncourt, Jules de, 1830-1870",2005,"Novelists, French -- 19th century -- Diaries; Goncourt, Edmond de, 1822-1896 -- Diaries; Goncourt, Jules de, 1830-1870 -- Diaries; Paris (France) -- Social life and customs -- 19th century; Paris (France) -- Intellectual life -- 19th century"
17458,Le Roman Historique a l'Epoque Romantique - Essai sur l'Influence de Walter Scott.txt,Le Roman Historique a l'Epoque Romantique - Essai sur l'Influence de Walter Scott,"Maigron, Louis, 1866-1954",2006,"Scott, Walter, 1771-1832 -- Influence; Historical fiction, French -- History and criticism"
17489,Les misérables Tome I Fantine.txt,Les misérables Tome I: Fantine,"Hugo, Victor, 1802-1885",2006,Historical fiction; Orphans -- Fiction; Paris (France) -- Fiction; Epic literature; Ex-convicts -- Fiction
17459,"Florence historique, monumentale, artistique.txt","Florence historique, monumentale, artistique","Niké, Marcel",2006,Florence (Italy) -- Guidebooks
17494,Les misérables Tome III Marius.txt,Les misérables Tome III: Marius,"Hugo, Victor, 1802-1885",2006,Historical fiction; Orphans -- Fiction; Paris (France) -- Fiction; Epic literature; Ex-convicts -- Fiction
17501,Socrate et sa femme.txt,Socrate et sa femme,"Banville, Théodore Faullain de, 1823-1891",2006,French drama (Comedy) -- 19th century
17493,Les misérables Tome II Cosette.txt,Les misérables Tome II: Cosette,"Hugo, Victor, 1802-1885",2006,Historical fiction; Orphans -- Fiction; Paris (France) -- Fiction; Epic literature; Ex-convicts -- Fiction
17505,"Journal des Goncourt (Deuxième série, troisième volume).txt","Journal des Goncourt (Deuxième série, troisième volume) Mémoires de la vie littéraire","Goncourt, Edmond de, 1822-1896",2006,"Novelists, French -- 19th century -- Diaries; Goncourt, Edmond de, 1822-1896 -- Diaries; Goncourt, Jules de, 1830-1870 -- Diaries; Paris (France) -- Social life and customs -- 19th century; Paris (France) -- Intellectual life -- 19th century"
17509,Le renard.txt,Le renard,"Goethe, Johann Wolfgang von, 1749-1832; Grenier, Édouard, 1819-1901 [Translator]",2006,Epic poetry; Reynard the Fox (Legendary character) -- Poetry; German poetry -- Translations into French
17516,L'Argent.txt,L'Argent,"Zola, Émile, 1840-1902",2006,Banks and banking -- France -- History -- 19th -- Fiction
17518,Les misérables Tome IV L'idylle rue Plumet et l'épopée rue Saint-Denis.txt,Les misérables Tome IV: L'idylle rue Plumet et l'épopée rue Saint-Denis,"Hugo, Victor, 1802-1885",2006,Historical fiction; Orphans -- Fiction; Paris (France) -- Fiction; Epic literature; Ex-convicts -- Fiction
17517,L'Œuvre.txt,L'Œuvre,"Zola, Émile, 1840-1902",2006,Autobiographical fiction; Impressionist artists -- France -- Paris -- Fiction; Paris (France) -- Intellectual life -- Fiction
17519,Les misérables Tome V Jean Valjean.txt,Les misérables Tome V: Jean Valjean,"Hugo, Victor, 1802-1885",2006,Historical fiction; Orphans -- Fiction; Paris (France) -- Fiction; Epic literature; Ex-convicts -- Fiction
17533,Le Rêve.txt,Le Rêve,"Zola, Émile, 1840-1902",2006,Christian life -- Fiction; France -- Social life and customs -- Fiction; Dreams -- Fiction
17538,Les lois sociologiques.txt,Les lois sociologiques,"Greef, Guillaume de, 1842-1924",2006,Social psychology; Sociological jurisprudence
17540,Poésies populaires Serbes.txt,Poésies populaires Serbes Traduites sur les originaux avec une introduction et des notes,"Dozon, Auguste, 1822-1891",2006,"Epic poetry, Serbian -- Translations into French; Ballads, Serbian -- Texts -- Translations into French; Folk poetry, Serbian -- Translations into French"
17542,Histoire tragique de la princesse Phénissa.txt,Histoire tragique de la princesse Phénissa expliquée en quatre épisodes,"Gourmont, Remy de, 1858-1915",2006,French drama -- 19th century
17541,La culture des idées.txt,La culture des idées,"Gourmont, Remy de, 1858-1915",2006,French essays
17543,Une Confédération Orientale comme solution de la Question d'Orient (1905).txt,Une Confédération Orientale comme solution de la Question d'Orient (1905),Anonymous,2006,Eastern question (Balkan); Balkan Peninsula
17550,Les femmes d'artistes.txt,Les femmes d'artistes,"Daudet, Alphonse, 1840-1897",2006,"France -- Fiction; Marriage -- Fiction; Short stories, French; Art -- Fiction; Wives -- Fiction; Artists' spouses -- Fiction"
17551,Le calendrier de Vénus.txt,Le calendrier de Vénus,"Uzanne, Octave, 1851-1931",2006,Vignettes
17552,"Anna Karénine, Tome I.txt","Anna Karénine, Tome I","Tolstoy, Leo, graf, 1828-1910",2006,Adultery -- Fiction; Didactic fiction; Love stories; Married women -- Fiction; Russia -- Fiction
